account_id,plan_tier,user_segment,platform,acquisition_channel,accounts_linked,goals_set,account_age_days,monthly_revenue,churned_90d,upgraded_90d
fw_acc_01433,pro,new_to_tracking,android,paid_social,1,2,55,9.99,True,False
fw_acc_01434,free,savings_motivated,android,organic,1,0,538,0.0,True,False
fw_acc_01435,pro,budget_focused,ios,other,1,0,277,9.99,False,False
fw_acc_01436,free,mint_refugee,android,mint_refugee,3,0,598,0.0,False,False
fw_acc_01437,pro,anxious_tracker,ios,organic,4,0,461,9.99,False,False
fw_acc_01438,free,savings_motivated,android,other,2,0,708,0.0,False,True
fw_acc_01439,free,anxious_tracker,ios,referral,2,0,664,0.0,False,False
fw_acc_01440,free,savings_motivated,android,referral,1,0,485,0.0,False,False
fw_acc_01441,free,new_to_tracking,ios,paid_social,1,0,368,0.0,True,False
fw_acc_01442,free,budget_focused,ios,paid_social,4,1,426,0.0,False,False
fw_acc_01443,free,mint_refugee,ios,organic,1,0,336,0.0,False,False
fw_acc_01444,pro,savings_motivated,ios,referral,1,0,304,9.99,False,False
fw_acc_01445,free,new_to_tracking,ios,referral,1,1,140,0.0,False,True
fw_acc_01446,free,new_to_tracking,android,other,1,0,424,0.0,True,False
fw_acc_01447,pro,anxious_tracker,android,referral,1,0,694,9.99,False,False
fw_acc_01448,pro,budget_focused,ios,paid_social,1,0,427,9.99,False,False
fw_acc_01449,pro,budget_focused,android,organic,3,3,309,9.99,False,False
fw_acc_01450,pro,anxious_tracker,android,paid_social,1,0,442,9.99,False,False
fw_acc_01451,free,anxious_tracker,android,other,1,0,627,0.0,True,False
fw_acc_01452,free,anxious_tracker,android,referral,4,4,393,0.0,False,True
fw_acc_01453,pro,budget_focused,android,organic,1,0,497,9.99,False,False
fw_acc_01454,free,anxious_tracker,android,organic,1,0,486,0.0,False,False
fw_acc_01455,free,anxious_tracker,ios,referral,1,0,632,0.0,False,False
fw_acc_01456,free,savings_motivated,ios,referral,1,0,712,0.0,False,False
fw_acc_01457,pro,anxious_tracker,ios,organic,4,0,564,9.99,False,False
fw_acc_01458,free,anxious_tracker,ios,referral,1,0,313,0.0,False,False
fw_acc_01459,free,budget_focused,android,referral,1,0,464,0.0,True,False
fw_acc_01460,free,new_to_tracking,android,organic,4,0,187,0.0,False,False
fw_acc_01461,pro,anxious_tracker,ios,referral,1,0,89,9.99,False,False
fw_acc_01462,pro,mint_refugee,ios,referral,1,0,352,9.99,False,False
fw_acc_01463,free,savings_motivated,android,organic,4,3,309,0.0,False,False
fw_acc_01464,pro,anxious_tracker,android,paid_social,1,0,464,9.99,True,False
fw_acc_01465,pro,mint_refugee,android,mint_refugee,1,0,277,9.99,True,False
fw_acc_01466,free,budget_focused,android,organic,1,0,534,0.0,False,False
fw_acc_01467,free,anxious_tracker,ios,organic,3,0,527,0.0,False,False
fw_acc_01468,pro,new_to_tracking,ios,paid_social,3,1,402,9.99,False,False
fw_acc_01469,free,anxious_tracker,android,referral,1,0,136,0.0,True,False
fw_acc_01470,pro,mint_refugee,android,mint_refugee,1,0,550,9.99,False,False
fw_acc_01471,free,anxious_tracker,android,other,1,3,533,0.0,False,False
fw_acc_01472,free,anxious_tracker,android,paid_social,3,0,549,0.0,False,False
fw_acc_01473,pro,new_to_tracking,ios,referral,4,3,195,9.99,False,False
fw_acc_01474,pro,mint_refugee,android,other,1,0,149,9.99,True,False
fw_acc_01475,free,savings_motivated,android,paid_social,1,0,563,0.0,True,False
fw_acc_01476,free,budget_focused,ios,paid_social,1,0,116,0.0,True,False
fw_acc_01477,free,savings_motivated,android,organic,1,0,467,0.0,True,False
fw_acc_01478,free,budget_focused,ios,referral,4,0,629,0.0,True,False
fw_acc_01479,free,new_to_tracking,ios,other,4,0,268,0.0,False,False
fw_acc_01480,free,new_to_tracking,android,paid_social,1,0,340,0.0,False,False
fw_acc_01481,free,mint_refugee,android,organic,4,0,467,0.0,False,False
fw_acc_01482,pro,anxious_tracker,ios,organic,1,0,557,9.99,False,False
fw_acc_01483,pro,anxious_tracker,android,organic,1,0,210,9.99,False,False
fw_acc_01484,pro,savings_motivated,ios,other,1,0,499,9.99,False,False
fw_acc_01485,pro,anxious_tracker,android,paid_social,1,0,324,9.99,True,False
fw_acc_01486,pro,new_to_tracking,ios,organic,1,0,590,9.99,True,False
fw_acc_01487,pro,budget_focused,android,paid_social,1,0,157,9.99,False,False
fw_acc_01488,free,savings_motivated,ios,referral,1,0,315,0.0,True,False
fw_acc_01489,free,mint_refugee,android,mint_refugee,1,0,646,0.0,False,False
fw_acc_01490,free,budget_focused,android,paid_social,1,0,61,0.0,True,False
fw_acc_01491,pro,anxious_tracker,android,referral,1,3,74,9.99,False,False
fw_acc_01492,free,budget_focused,ios,paid_social,4,0,89,0.0,False,False
fw_acc_01493,free,anxious_tracker,ios,organic,4,0,265,0.0,False,False
fw_acc_01494,free,anxious_tracker,ios,referral,1,0,83,0.0,False,False
fw_acc_01495,pro,budget_focused,android,referral,3,0,233,9.99,False,False
fw_acc_01496,free,anxious_tracker,android,organic,1,0,632,0.0,True,False
fw_acc_01497,free,budget_focused,ios,organic,1,3,555,0.0,False,False
fw_acc_01498,pro,new_to_tracking,android,organic,1,0,565,9.99,False,False
fw_acc_01499,pro,mint_refugee,ios,other,1,0,129,9.99,False,False
fw_acc_01500,pro,anxious_tracker,android,referral,1,0,209,9.99,False,False
fw_acc_01501,free,anxious_tracker,ios,other,1,0,169,0.0,True,False
fw_acc_01502,free,mint_refugee,android,mint_refugee,1,0,456,0.0,True,False
fw_acc_01503,free,anxious_tracker,ios,organic,1,0,242,0.0,False,False
fw_acc_01504,pro,anxious_tracker,android,other,2,0,604,9.99,True,False
fw_acc_01505,free,mint_refugee,android,mint_refugee,1,0,144,0.0,False,False
fw_acc_01506,free,anxious_tracker,ios,paid_social,2,0,291,0.0,False,True
fw_acc_01507,pro,new_to_tracking,ios,other,1,0,40,9.99,False,False
fw_acc_01508,pro,budget_focused,ios,paid_social,1,0,224,9.99,False,False
fw_acc_01509,free,new_to_tracking,ios,paid_social,2,0,542,0.0,True,False
fw_acc_01510,free,mint_refugee,ios,organic,1,0,106,0.0,True,False
fw_acc_01511,free,anxious_tracker,android,paid_social,3,0,116,0.0,False,False
fw_acc_01512,pro,budget_focused,android,organic,1,0,673,9.99,False,False
fw_acc_01513,free,new_to_tracking,android,other,2,0,60,0.0,True,True
fw_acc_01514,free,anxious_tracker,ios,organic,1,0,624,0.0,False,False
fw_acc_01515,free,budget_focused,ios,organic,1,0,545,0.0,False,False
fw_acc_01516,free,new_to_tracking,ios,organic,3,0,523,0.0,False,False
fw_acc_01517,free,budget_focused,android,organic,3,2,495,0.0,True,False
fw_acc_01518,free,budget_focused,ios,organic,1,1,242,0.0,True,False
fw_acc_01519,pro,new_to_tracking,ios,organic,1,0,631,9.99,True,False
fw_acc_01520,free,new_to_tracking,ios,organic,4,0,566,0.0,False,False
fw_acc_01521,free,new_to_tracking,ios,organic,2,0,541,0.0,False,False
fw_acc_01522,free,budget_focused,android,organic,4,0,245,0.0,False,False
fw_acc_01523,pro,savings_motivated,ios,paid_social,1,0,287,9.99,True,False
fw_acc_01524,free,savings_motivated,ios,other,1,0,49,0.0,False,False
fw_acc_01525,pro,new_to_tracking,ios,referral,3,0,257,9.99,True,False
fw_acc_01526,free,new_to_tracking,ios,other,1,0,605,0.0,False,False
fw_acc_01527,free,budget_focused,android,referral,1,0,540,0.0,True,False
fw_acc_01528,free,mint_refugee,ios,paid_social,1,2,693,0.0,False,True
fw_acc_01529,pro,budget_focused,ios,paid_social,3,0,110,9.99,False,False
fw_acc_01530,free,savings_motivated,ios,paid_social,1,0,477,0.0,False,False
fw_acc_01531,pro,budget_focused,ios,other,4,0,537,9.99,False,False
fw_acc_01532,free,mint_refugee,ios,referral,1,0,169,0.0,False,False
fw_acc_01533,free,savings_motivated,android,organic,1,1,176,0.0,False,False
fw_acc_01534,free,new_to_tracking,android,paid_social,1,0,638,0.0,True,False
fw_acc_01535,pro,budget_focused,ios,paid_social,1,0,445,9.99,False,False
fw_acc_01536,free,new_to_tracking,ios,organic,1,0,583,0.0,True,False
fw_acc_01537,free,anxious_tracker,android,organic,1,0,506,0.0,False,False
fw_acc_01538,pro,anxious_tracker,android,referral,1,0,414,9.99,True,False
fw_acc_01539,free,anxious_tracker,android,organic,4,0,425,0.0,False,False
fw_acc_01540,free,anxious_tracker,ios,organic,1,2,666,0.0,False,False
fw_acc_01541,free,mint_refugee,ios,mint_refugee,1,0,568,0.0,False,False
fw_acc_01542,pro,budget_focused,ios,other,1,0,404,9.99,True,False
fw_acc_01543,pro,budget_focused,ios,referral,1,0,512,9.99,True,False
fw_acc_01544,free,new_to_tracking,android,referral,4,0,385,0.0,False,False
fw_acc_01545,free,anxious_tracker,ios,referral,1,0,296,0.0,False,False
fw_acc_01546,pro,anxious_tracker,ios,organic,3,0,511,9.99,False,False
fw_acc_01547,free,mint_refugee,android,mint_refugee,1,0,513,0.0,False,False
fw_acc_01548,pro,budget_focused,android,referral,1,0,672,9.99,False,False
fw_acc_01549,free,mint_refugee,ios,referral,1,0,632,0.0,True,False
fw_acc_01550,pro,new_to_tracking,ios,paid_social,1,0,422,9.99,False,False
fw_acc_01551,pro,savings_motivated,ios,paid_social,1,0,38,9.99,True,False
fw_acc_01552,free,budget_focused,ios,paid_social,4,0,273,0.0,False,False
fw_acc_01553,free,budget_focused,ios,paid_social,2,0,664,0.0,True,False
fw_acc_01554,free,budget_focused,ios,paid_social,1,0,190,0.0,False,False
fw_acc_01555,free,mint_refugee,android,organic,1,3,327,0.0,True,False
fw_acc_01556,pro,mint_refugee,ios,mint_refugee,3,0,511,9.99,False,False
fw_acc_01557,pro,new_to_tracking,ios,organic,4,0,609,9.99,False,False
fw_acc_01558,free,mint_refugee,ios,paid_social,1,1,726,0.0,True,False
fw_acc_01559,free,anxious_tracker,android,paid_social,3,0,420,0.0,True,False
fw_acc_01560,pro,new_to_tracking,ios,paid_social,2,0,98,9.99,False,False
fw_acc_01561,free,budget_focused,android,organic,4,0,520,0.0,False,False
fw_acc_01562,free,savings_motivated,ios,organic,1,0,263,0.0,False,False
fw_acc_01563,free,savings_motivated,android,organic,1,0,204,0.0,False,False
fw_acc_01564,pro,new_to_tracking,android,referral,1,0,386,9.99,True,False
fw_acc_01565,free,new_to_tracking,android,organic,1,3,379,0.0,True,False
fw_acc_01566,pro,anxious_tracker,ios,organic,1,0,533,9.99,False,False
fw_acc_01567,free,new_to_tracking,ios,paid_social,1,0,674,0.0,False,False
fw_acc_01568,free,new_to_tracking,ios,paid_social,1,0,619,0.0,False,False
fw_acc_01569,free,savings_motivated,ios,paid_social,1,2,165,0.0,True,False
fw_acc_01570,free,new_to_tracking,android,referral,1,0,516,0.0,False,False
fw_acc_01571,free,savings_motivated,ios,referral,4,0,325,0.0,False,False
fw_acc_01572,free,mint_refugee,android,referral,1,0,20,0.0,True,False
fw_acc_01573,pro,anxious_tracker,ios,paid_social,1,0,179,9.99,True,False
fw_acc_01574,free,mint_refugee,ios,organic,1,0,678,0.0,False,False
fw_acc_01575,free,mint_refugee,android,mint_refugee,1,0,404,0.0,True,False
fw_acc_01576,free,savings_motivated,android,paid_social,2,0,202,0.0,False,False
fw_acc_01577,pro,budget_focused,android,paid_social,1,0,34,9.99,True,False
fw_acc_01578,free,savings_motivated,ios,organic,3,3,555,0.0,False,False
fw_acc_01579,free,budget_focused,ios,organic,1,0,665,0.0,True,False
fw_acc_01580,free,new_to_tracking,android,referral,3,0,601,0.0,False,False
fw_acc_01581,free,anxious_tracker,android,organic,1,0,53,0.0,False,False
fw_acc_01582,free,new_to_tracking,android,organic,4,0,713,0.0,True,False
fw_acc_01583,free,anxious_tracker,android,organic,1,0,479,0.0,False,False
fw_acc_01584,free,anxious_tracker,ios,organic,3,0,388,0.0,True,False
fw_acc_01585,free,mint_refugee,android,mint_refugee,1,0,689,0.0,False,False
fw_acc_01586,pro,budget_focused,ios,paid_social,1,0,558,9.99,False,False
fw_acc_01587,pro,anxious_tracker,ios,referral,1,0,313,9.99,False,False
fw_acc_01588,free,anxious_tracker,ios,organic,1,0,588,0.0,True,False
fw_acc_01589,pro,anxious_tracker,android,organic,2,0,56,9.99,False,False
fw_acc_01590,free,new_to_tracking,ios,referral,1,0,63,0.0,True,False
fw_acc_01591,free,mint_refugee,ios,mint_refugee,1,0,458,0.0,False,False
fw_acc_01592,pro,new_to_tracking,ios,other,1,0,240,9.99,True,False
fw_acc_01593,free,anxious_tracker,android,organic,4,0,404,0.0,True,False
fw_acc_01594,pro,savings_motivated,android,organic,1,0,195,9.99,False,False
fw_acc_01595,free,new_to_tracking,ios,organic,1,0,266,0.0,True,False
fw_acc_01596,pro,savings_motivated,android,organic,1,0,683,9.99,True,False
fw_acc_01597,pro,budget_focused,ios,organic,1,0,208,9.99,False,False
fw_acc_01598,free,savings_motivated,ios,referral,4,0,473,0.0,False,False
fw_acc_01599,free,new_to_tracking,ios,organic,4,0,349,0.0,False,False
fw_acc_01600,pro,budget_focused,ios,organic,2,0,597,9.99,False,False
fw_acc_01601,pro,mint_refugee,ios,mint_refugee,2,0,219,9.99,False,False
fw_acc_01602,free,anxious_tracker,android,organic,1,0,724,0.0,True,False
fw_acc_01603,free,anxious_tracker,android,organic,1,0,529,0.0,True,False
fw_acc_01604,free,savings_motivated,android,paid_social,1,0,270,0.0,True,False
fw_acc_01605,pro,budget_focused,ios,organic,4,0,79,9.99,True,False
fw_acc_01606,pro,budget_focused,android,organic,1,0,265,9.99,True,False
fw_acc_01607,free,budget_focused,ios,organic,1,0,80,0.0,False,False
fw_acc_01608,free,new_to_tracking,ios,organic,1,0,120,0.0,True,True
fw_acc_01609,free,mint_refugee,ios,mint_refugee,2,1,657,0.0,False,False
fw_acc_01610,pro,anxious_tracker,android,paid_social,1,0,257,9.99,False,False
fw_acc_01611,free,new_to_tracking,ios,other,1,0,170,0.0,False,False
fw_acc_01612,free,mint_refugee,android,paid_social,1,0,277,0.0,True,False
fw_acc_01613,free,budget_focused,android,paid_social,1,0,246,0.0,True,False
fw_acc_01614,free,budget_focused,android,paid_social,1,0,477,0.0,True,False
fw_acc_01615,free,budget_focused,android,organic,1,0,236,0.0,False,False
fw_acc_01616,pro,mint_refugee,ios,paid_social,1,0,432,9.99,True,False
fw_acc_01617,free,budget_focused,ios,paid_social,1,0,652,0.0,True,False
fw_acc_01618,pro,savings_motivated,android,paid_social,3,2,467,9.99,False,False
fw_acc_01619,free,new_to_tracking,android,referral,1,0,670,0.0,False,False
fw_acc_01620,free,budget_focused,android,organic,4,0,512,0.0,False,False
fw_acc_01621,free,anxious_tracker,ios,organic,2,0,68,0.0,False,False
fw_acc_01622,free,mint_refugee,ios,mint_refugee,1,0,385,0.0,True,False
fw_acc_01623,free,mint_refugee,ios,mint_refugee,1,0,177,0.0,True,False
fw_acc_01624,free,anxious_tracker,ios,paid_social,1,0,301,0.0,False,False
fw_acc_01625,pro,anxious_tracker,ios,referral,1,0,152,9.99,False,False
fw_acc_01626,free,mint_refugee,android,other,1,0,385,0.0,False,False
fw_acc_01627,pro,new_to_tracking,ios,other,1,0,101,9.99,True,False
fw_acc_01628,free,budget_focused,ios,organic,4,0,698,0.0,False,False
fw_acc_01629,pro,mint_refugee,android,mint_refugee,1,0,30,9.99,False,False
fw_acc_01630,pro,budget_focused,ios,paid_social,1,0,546,9.99,True,False
fw_acc_01631,free,anxious_tracker,android,referral,1,0,283,0.0,False,False
fw_acc_01632,pro,mint_refugee,ios,organic,4,1,578,9.99,False,False
fw_acc_01633,free,anxious_tracker,ios,paid_social,1,0,725,0.0,False,False
fw_acc_01634,pro,new_to_tracking,android,paid_social,3,0,364,9.99,False,False
fw_acc_01635,free,budget_focused,ios,other,1,3,701,0.0,False,False
fw_acc_01636,pro,anxious_tracker,ios,referral,1,2,262,9.99,True,False
fw_acc_01637,free,anxious_tracker,ios,organic,1,0,27,0.0,True,False
fw_acc_01638,free,savings_motivated,android,other,1,0,660,0.0,False,False
fw_acc_01639,free,savings_motivated,ios,referral,4,0,97,0.0,False,True
fw_acc_01640,pro,anxious_tracker,ios,organic,1,0,342,9.99,True,False
fw_acc_01641,pro,savings_motivated,ios,referral,4,0,494,9.99,False,False
fw_acc_01642,pro,budget_focused,ios,organic,4,0,216,9.99,False,False
fw_acc_01643,free,anxious_tracker,android,organic,1,0,343,0.0,True,False
fw_acc_01644,pro,anxious_tracker,ios,referral,1,0,237,9.99,False,False
fw_acc_01645,pro,budget_focused,android,other,2,0,271,9.99,True,False
fw_acc_01646,free,budget_focused,android,referral,1,3,454,0.0,False,False
fw_acc_01647,pro,budget_focused,android,other,1,0,728,9.99,False,False
fw_acc_01648,free,anxious_tracker,android,paid_social,1,0,505,0.0,True,False
fw_acc_01649,free,mint_refugee,ios,organic,3,0,721,0.0,False,False
fw_acc_01650,pro,budget_focused,android,paid_social,3,0,170,9.99,False,False
fw_acc_01651,free,anxious_tracker,ios,other,3,0,661,0.0,True,False
fw_acc_01652,pro,anxious_tracker,android,organic,2,4,111,9.99,False,False
fw_acc_01653,free,mint_refugee,ios,mint_refugee,2,0,576,0.0,False,False
fw_acc_01654,pro,anxious_tracker,android,organic,1,2,122,9.99,False,False
fw_acc_01655,free,anxious_tracker,ios,paid_social,1,0,235,0.0,True,False
fw_acc_01656,free,savings_motivated,android,paid_social,1,0,138,0.0,False,False
fw_acc_01657,free,savings_motivated,ios,paid_social,1,2,498,0.0,False,True
fw_acc_01658,pro,savings_motivated,android,other,1,0,663,9.99,False,False
fw_acc_01659,pro,savings_motivated,ios,organic,1,0,213,9.99,False,False
fw_acc_01660,pro,savings_motivated,android,referral,2,0,638,9.99,False,False
fw_acc_01661,free,anxious_tracker,ios,organic,1,0,165,0.0,True,False
fw_acc_01662,free,new_to_tracking,android,organic,1,0,474,0.0,True,False
fw_acc_01663,pro,budget_focused,android,paid_social,1,0,242,9.99,True,False
fw_acc_01664,pro,budget_focused,ios,organic,1,0,341,9.99,True,False
fw_acc_01665,pro,anxious_tracker,android,organic,1,0,625,9.99,True,False
fw_acc_01666,free,new_to_tracking,ios,paid_social,1,0,268,0.0,False,False
fw_acc_01667,free,anxious_tracker,ios,organic,1,0,681,0.0,False,False
fw_acc_01668,pro,new_to_tracking,ios,paid_social,1,0,174,9.99,False,False
fw_acc_01669,free,anxious_tracker,ios,referral,4,0,478,0.0,True,False
fw_acc_01670,free,new_to_tracking,ios,paid_social,1,0,336,0.0,True,False
fw_acc_01671,free,budget_focused,ios,referral,1,0,49,0.0,True,False
fw_acc_01672,free,budget_focused,android,referral,1,1,522,0.0,True,True
fw_acc_01673,free,savings_motivated,ios,paid_social,3,0,379,0.0,False,False
fw_acc_01674,free,mint_refugee,ios,mint_refugee,2,0,725,0.0,False,False
fw_acc_01675,pro,anxious_tracker,ios,referral,3,2,585,9.99,True,False
fw_acc_01676,free,anxious_tracker,ios,other,3,0,526,0.0,False,False
fw_acc_01677,free,mint_refugee,ios,referral,1,0,727,0.0,True,True
fw_acc_01678,free,budget_focused,ios,organic,1,0,390,0.0,False,False
fw_acc_01679,free,anxious_tracker,android,referral,1,0,286,0.0,False,False
fw_acc_01680,free,savings_motivated,ios,organic,1,0,280,0.0,False,False
fw_acc_01681,free,new_to_tracking,android,referral,2,0,223,0.0,False,False
fw_acc_01682,pro,anxious_tracker,android,referral,1,0,319,9.99,False,False
fw_acc_01683,pro,new_to_tracking,ios,organic,3,0,655,9.99,True,False
fw_acc_01684,free,anxious_tracker,android,other,1,0,225,0.0,False,False
fw_acc_01685,free,budget_focused,android,other,1,0,505,0.0,True,False
fw_acc_01686,pro,anxious_tracker,android,other,1,0,45,9.99,False,False
fw_acc_01687,pro,new_to_tracking,ios,paid_social,1,0,595,9.99,True,False
fw_acc_01688,free,savings_motivated,android,referral,1,2,395,0.0,False,True
fw_acc_01689,free,anxious_tracker,ios,paid_social,4,0,223,0.0,False,False
fw_acc_01690,free,new_to_tracking,ios,organic,1,0,102,0.0,False,False
fw_acc_01691,pro,anxious_tracker,ios,paid_social,1,0,78,9.99,True,False
fw_acc_01692,free,savings_motivated,ios,paid_social,1,0,490,0.0,False,False
fw_acc_01693,free,anxious_tracker,android,organic,1,0,302,0.0,True,False
fw_acc_01694,pro,new_to_tracking,ios,referral,1,0,15,9.99,True,False
fw_acc_01695,free,new_to_tracking,ios,referral,1,0,251,0.0,False,False
fw_acc_01696,free,budget_focused,android,paid_social,1,0,396,0.0,True,False
fw_acc_01697,free,mint_refugee,ios,organic,1,0,425,0.0,False,False
fw_acc_01698,pro,new_to_tracking,android,paid_social,1,2,456,9.99,False,False
fw_acc_01699,free,budget_focused,ios,referral,2,0,710,0.0,False,False
fw_acc_01700,pro,anxious_tracker,ios,referral,1,0,177,9.99,False,False
fw_acc_01701,pro,mint_refugee,android,paid_social,1,0,443,9.99,False,False
fw_acc_01702,free,budget_focused,ios,organic,1,0,577,0.0,True,False
fw_acc_01703,pro,budget_focused,ios,referral,1,0,396,9.99,True,False
fw_acc_01704,pro,budget_focused,ios,referral,1,0,718,9.99,True,False
fw_acc_01705,pro,budget_focused,android,other,1,0,206,9.99,False,False
fw_acc_01706,pro,mint_refugee,ios,other,1,0,725,9.99,True,False
fw_acc_01707,free,new_to_tracking,ios,organic,3,1,209,0.0,False,True
fw_acc_01708,pro,anxious_tracker,ios,other,1,0,446,9.99,False,False
fw_acc_01709,free,savings_motivated,ios,paid_social,1,0,325,0.0,False,False
fw_acc_01710,free,anxious_tracker,ios,organic,3,0,341,0.0,False,False
fw_acc_01711,free,budget_focused,ios,referral,1,0,649,0.0,False,False
fw_acc_01712,pro,budget_focused,android,referral,1,0,102,9.99,False,False
fw_acc_01713,free,savings_motivated,android,other,1,0,479,0.0,True,False
fw_acc_01714,free,budget_focused,ios,referral,3,0,476,0.0,True,False
fw_acc_01715,free,savings_motivated,ios,paid_social,1,0,84,0.0,False,False
fw_acc_01716,free,new_to_tracking,android,organic,1,3,613,0.0,False,False
fw_acc_01717,free,anxious_tracker,ios,organic,1,0,126,0.0,False,False
fw_acc_01718,free,anxious_tracker,ios,referral,1,0,683,0.0,False,False
fw_acc_01719,free,mint_refugee,android,mint_refugee,1,0,248,0.0,False,False
fw_acc_01720,free,anxious_tracker,android,referral,1,0,38,0.0,True,False
fw_acc_01721,free,budget_focused,android,referral,1,0,122,0.0,True,False
fw_acc_01722,pro,anxious_tracker,ios,other,3,0,694,9.99,False,False
fw_acc_01723,free,new_to_tracking,ios,organic,1,0,102,0.0,False,False
fw_acc_01724,pro,budget_focused,ios,organic,3,0,686,9.99,True,False
fw_acc_01725,free,anxious_tracker,ios,referral,4,1,414,0.0,False,True
fw_acc_01726,pro,savings_motivated,ios,other,2,0,154,9.99,False,False
fw_acc_01727,pro,anxious_tracker,ios,paid_social,4,0,115,9.99,False,False
fw_acc_01728,free,mint_refugee,ios,organic,2,0,536,0.0,False,True
fw_acc_01729,free,savings_motivated,ios,referral,1,0,244,0.0,True,False
fw_acc_01730,free,budget_focused,ios,organic,1,0,396,0.0,False,False
fw_acc_01731,pro,mint_refugee,android,mint_refugee,1,0,430,9.99,False,False
fw_acc_01732,free,savings_motivated,ios,referral,1,0,457,0.0,True,False
fw_acc_01733,pro,mint_refugee,android,organic,1,0,298,9.99,False,False
fw_acc_01734,pro,new_to_tracking,ios,paid_social,1,0,348,9.99,False,False
fw_acc_01735,free,mint_refugee,android,mint_refugee,1,0,617,0.0,False,False
fw_acc_01736,free,budget_focused,ios,paid_social,1,0,364,0.0,False,False
fw_acc_01737,pro,new_to_tracking,android,referral,3,0,247,9.99,False,False
fw_acc_01738,free,mint_refugee,ios,mint_refugee,1,0,544,0.0,True,False
fw_acc_01739,free,mint_refugee,android,mint_refugee,4,0,718,0.0,False,False
fw_acc_01740,free,budget_focused,ios,organic,1,0,312,0.0,True,False
fw_acc_01741,pro,anxious_tracker,android,paid_social,1,0,265,9.99,False,False
fw_acc_01742,pro,budget_focused,ios,organic,3,0,87,9.99,False,False
fw_acc_01743,pro,anxious_tracker,ios,other,1,0,520,9.99,False,False
fw_acc_01744,free,anxious_tracker,ios,organic,1,0,66,0.0,False,False
fw_acc_01745,free,budget_focused,ios,organic,2,0,139,0.0,True,False
fw_acc_01746,free,budget_focused,ios,organic,1,0,717,0.0,True,False
fw_acc_01747,free,anxious_tracker,android,referral,1,0,305,0.0,True,False
fw_acc_01748,free,mint_refugee,ios,mint_refugee,2,3,169,0.0,False,False
fw_acc_01749,free,anxious_tracker,ios,paid_social,1,0,642,0.0,True,False
fw_acc_01750,free,new_to_tracking,ios,paid_social,1,0,183,0.0,False,False
fw_acc_01751,free,savings_motivated,ios,other,1,0,409,0.0,True,False
fw_acc_01752,free,budget_focused,ios,other,1,0,643,0.0,True,False
fw_acc_01753,free,savings_motivated,ios,other,3,0,364,0.0,False,False
fw_acc_01754,free,anxious_tracker,ios,organic,1,0,729,0.0,True,False
fw_acc_01755,free,budget_focused,ios,referral,1,0,250,0.0,False,False
fw_acc_01756,pro,savings_motivated,android,organic,1,0,36,9.99,True,False
fw_acc_01757,free,budget_focused,android,other,1,0,105,0.0,True,False
fw_acc_01758,pro,anxious_tracker,ios,organic,1,0,613,9.99,False,False
fw_acc_01759,pro,new_to_tracking,android,paid_social,1,1,248,9.99,True,False
fw_acc_01760,pro,anxious_tracker,ios,other,2,0,477,9.99,False,False
fw_acc_01761,free,new_to_tracking,ios,organic,1,1,547,0.0,False,False
fw_acc_01762,pro,new_to_tracking,android,referral,1,0,309,9.99,False,False
fw_acc_01763,pro,anxious_tracker,android,organic,1,1,92,9.99,False,False
fw_acc_01764,pro,budget_focused,android,paid_social,1,0,391,9.99,True,False
fw_acc_01765,pro,mint_refugee,ios,mint_refugee,1,0,292,9.99,True,False
fw_acc_01766,free,anxious_tracker,ios,organic,1,0,173,0.0,True,False
fw_acc_01767,free,mint_refugee,ios,paid_social,1,0,126,0.0,True,True
fw_acc_01768,pro,anxious_tracker,ios,paid_social,1,0,515,9.99,True,False
fw_acc_01769,free,budget_focused,ios,other,4,0,546,0.0,False,False
fw_acc_01770,free,anxious_tracker,android,organic,2,0,525,0.0,True,False
fw_acc_01771,free,anxious_tracker,android,paid_social,2,0,398,0.0,False,False
fw_acc_01772,free,budget_focused,android,organic,1,0,618,0.0,False,False
fw_acc_01773,free,anxious_tracker,ios,organic,3,0,463,0.0,False,False
fw_acc_01774,pro,budget_focused,ios,organic,1,0,163,9.99,False,False
fw_acc_01775,free,anxious_tracker,ios,paid_social,1,0,683,0.0,True,False
fw_acc_01776,pro,savings_motivated,ios,other,1,2,504,9.99,False,False
fw_acc_01777,pro,anxious_tracker,android,organic,2,0,589,9.99,False,False
fw_acc_01778,pro,budget_focused,ios,organic,1,0,641,9.99,False,False
fw_acc_01779,free,anxious_tracker,ios,organic,1,0,462,0.0,False,False
fw_acc_01780,pro,budget_focused,android,paid_social,1,0,171,9.99,True,False
fw_acc_01781,pro,budget_focused,android,organic,1,0,159,9.99,True,False
fw_acc_01782,free,anxious_tracker,ios,organic,1,0,26,0.0,True,False
fw_acc_01783,free,new_to_tracking,ios,paid_social,1,0,275,0.0,True,False
fw_acc_01784,free,mint_refugee,android,mint_refugee,1,0,238,0.0,False,False
fw_acc_01785,free,budget_focused,android,referral,1,0,395,0.0,False,False
fw_acc_01786,free,new_to_tracking,android,organic,2,0,694,0.0,False,False
fw_acc_01787,free,savings_motivated,android,referral,2,0,265,0.0,False,False
fw_acc_01788,pro,budget_focused,android,other,1,0,66,9.99,True,False
fw_acc_01789,pro,anxious_tracker,ios,organic,1,0,238,9.99,True,False
fw_acc_01790,pro,new_to_tracking,android,paid_social,1,0,436,9.99,True,False
