account_id,step_name,completed,completed_at
fw_acc_00103,link_first_account,False,
fw_acc_00103,complete_profile_setup,True,2024-12-21
fw_acc_00103,view_first_spending_summary,True,2024-12-23
fw_acc_00103,link_second_account,True,2024-12-25
fw_acc_00103,set_first_goal,False,
fw_acc_00103,customise_first_category,False,
fw_acc_00104,link_first_account,True,2025-09-19
fw_acc_00104,complete_profile_setup,True,2025-09-24
fw_acc_00104,view_first_spending_summary,True,2025-09-25
fw_acc_00104,link_second_account,True,2025-09-25
fw_acc_00104,set_first_goal,False,
fw_acc_00104,customise_first_category,True,2025-09-29
fw_acc_00105,link_first_account,True,2025-08-08
fw_acc_00105,complete_profile_setup,True,2025-08-13
fw_acc_00105,view_first_spending_summary,False,
fw_acc_00105,link_second_account,True,2025-08-14
fw_acc_00105,set_first_goal,False,
fw_acc_00105,customise_first_category,False,
fw_acc_00106,link_first_account,True,2025-01-21
fw_acc_00106,complete_profile_setup,True,2025-01-23
fw_acc_00106,view_first_spending_summary,False,
fw_acc_00106,link_second_account,False,
fw_acc_00106,set_first_goal,False,
fw_acc_00106,customise_first_category,False,
fw_acc_00107,link_first_account,True,2024-06-25
fw_acc_00107,complete_profile_setup,True,2024-06-29
fw_acc_00107,view_first_spending_summary,True,2024-06-29
fw_acc_00107,link_second_account,True,2024-07-02
fw_acc_00107,set_first_goal,False,
fw_acc_00107,customise_first_category,False,
fw_acc_00108,link_first_account,False,
fw_acc_00108,complete_profile_setup,True,2024-12-23
fw_acc_00108,view_first_spending_summary,True,2024-12-28
fw_acc_00108,link_second_account,False,
fw_acc_00108,set_first_goal,False,
fw_acc_00108,customise_first_category,False,
fw_acc_00109,link_first_account,True,2025-11-27
fw_acc_00109,complete_profile_setup,True,2025-11-27
fw_acc_00109,view_first_spending_summary,True,2025-11-29
fw_acc_00109,link_second_account,False,
fw_acc_00109,set_first_goal,False,
fw_acc_00109,customise_first_category,False,
fw_acc_00110,link_first_account,True,2024-10-04
fw_acc_00110,complete_profile_setup,True,2024-10-08
fw_acc_00110,view_first_spending_summary,False,
fw_acc_00110,link_second_account,False,
fw_acc_00110,set_first_goal,False,
fw_acc_00110,customise_first_category,False,
fw_acc_00111,link_first_account,True,2025-11-19
fw_acc_00111,complete_profile_setup,True,2025-11-19
fw_acc_00111,view_first_spending_summary,False,
fw_acc_00111,link_second_account,False,
fw_acc_00111,set_first_goal,False,
fw_acc_00111,customise_first_category,False,
fw_acc_00112,link_first_account,True,2026-01-04
fw_acc_00112,complete_profile_setup,True,2026-01-05
fw_acc_00112,view_first_spending_summary,True,2026-01-06
fw_acc_00112,link_second_account,True,2026-01-09
fw_acc_00112,set_first_goal,False,
fw_acc_00112,customise_first_category,False,
fw_acc_00113,link_first_account,True,2025-08-20
fw_acc_00113,complete_profile_setup,True,2025-08-21
fw_acc_00113,view_first_spending_summary,True,2025-08-25
fw_acc_00113,link_second_account,True,2025-08-26
fw_acc_00113,set_first_goal,False,
fw_acc_00113,customise_first_category,False,
fw_acc_00114,link_first_account,True,2024-05-03
fw_acc_00114,complete_profile_setup,True,2024-05-07
fw_acc_00114,view_first_spending_summary,False,
fw_acc_00114,link_second_account,True,2024-05-11
fw_acc_00114,set_first_goal,False,
fw_acc_00114,customise_first_category,False,
fw_acc_00115,link_first_account,True,2025-12-05
fw_acc_00115,complete_profile_setup,True,2025-12-10
fw_acc_00115,view_first_spending_summary,False,
fw_acc_00115,link_second_account,False,
fw_acc_00115,set_first_goal,False,
fw_acc_00115,customise_first_category,False,
fw_acc_00116,link_first_account,True,2025-04-13
fw_acc_00116,complete_profile_setup,True,2025-04-18
fw_acc_00116,view_first_spending_summary,True,2025-04-23
fw_acc_00116,link_second_account,True,2025-04-24
fw_acc_00116,set_first_goal,False,
fw_acc_00116,customise_first_category,False,
fw_acc_00117,link_first_account,True,2026-01-25
fw_acc_00117,complete_profile_setup,True,2026-01-29
fw_acc_00117,view_first_spending_summary,True,2026-02-03
fw_acc_00117,link_second_account,False,
fw_acc_00117,set_first_goal,False,
fw_acc_00117,customise_first_category,True,2026-02-05
fw_acc_00118,link_first_account,True,2024-06-06
fw_acc_00118,complete_profile_setup,True,2024-06-07
fw_acc_00118,view_first_spending_summary,True,2024-06-11
fw_acc_00118,link_second_account,False,
fw_acc_00118,set_first_goal,False,
fw_acc_00118,customise_first_category,False,
fw_acc_00119,link_first_account,True,2025-08-07
fw_acc_00119,complete_profile_setup,False,
fw_acc_00119,view_first_spending_summary,True,2025-08-07
fw_acc_00119,link_second_account,False,
fw_acc_00119,set_first_goal,False,
fw_acc_00119,customise_first_category,False,
fw_acc_00120,link_first_account,True,2024-05-15
fw_acc_00120,complete_profile_setup,True,2024-05-20
fw_acc_00120,view_first_spending_summary,True,2024-05-23
fw_acc_00120,link_second_account,False,
fw_acc_00120,set_first_goal,False,
fw_acc_00120,customise_first_category,False,
fw_acc_00121,link_first_account,True,2025-04-21
fw_acc_00121,complete_profile_setup,True,2025-04-25
fw_acc_00121,view_first_spending_summary,False,
fw_acc_00121,link_second_account,True,2025-04-26
fw_acc_00121,set_first_goal,False,
fw_acc_00121,customise_first_category,False,
fw_acc_00122,link_first_account,False,
fw_acc_00122,complete_profile_setup,True,2025-09-04
fw_acc_00122,view_first_spending_summary,True,2025-09-04
fw_acc_00122,link_second_account,True,2025-09-05
fw_acc_00122,set_first_goal,False,
fw_acc_00122,customise_first_category,False,
fw_acc_00123,link_first_account,True,2025-07-04
fw_acc_00123,complete_profile_setup,True,2025-07-09
fw_acc_00123,view_first_spending_summary,False,
fw_acc_00123,link_second_account,False,
fw_acc_00123,set_first_goal,False,
fw_acc_00123,customise_first_category,False,
fw_acc_00124,link_first_account,True,2025-01-09
fw_acc_00124,complete_profile_setup,True,2025-01-10
fw_acc_00124,view_first_spending_summary,True,2025-01-14
fw_acc_00124,link_second_account,True,2025-01-14
fw_acc_00124,set_first_goal,True,2025-01-18
fw_acc_00124,customise_first_category,False,
fw_acc_00125,link_first_account,True,2025-01-31
fw_acc_00125,complete_profile_setup,True,2025-02-01
fw_acc_00125,view_first_spending_summary,False,
fw_acc_00125,link_second_account,False,
fw_acc_00125,set_first_goal,True,2025-02-01
fw_acc_00125,customise_first_category,False,
fw_acc_00126,link_first_account,True,2024-04-23
fw_acc_00126,complete_profile_setup,True,2024-04-27
fw_acc_00126,view_first_spending_summary,False,
fw_acc_00126,link_second_account,False,
fw_acc_00126,set_first_goal,True,2024-04-27
fw_acc_00126,customise_first_category,False,
fw_acc_00127,link_first_account,True,2024-09-29
fw_acc_00127,complete_profile_setup,True,2024-10-03
fw_acc_00127,view_first_spending_summary,True,2024-10-04
fw_acc_00127,link_second_account,False,
fw_acc_00127,set_first_goal,True,2024-10-08
fw_acc_00127,customise_first_category,False,
fw_acc_00128,link_first_account,True,2024-12-16
fw_acc_00128,complete_profile_setup,True,2024-12-19
fw_acc_00128,view_first_spending_summary,False,
fw_acc_00128,link_second_account,False,
fw_acc_00128,set_first_goal,False,
fw_acc_00128,customise_first_category,False,
fw_acc_00129,link_first_account,True,2025-05-06
fw_acc_00129,complete_profile_setup,True,2025-05-07
fw_acc_00129,view_first_spending_summary,True,2025-05-11
fw_acc_00129,link_second_account,True,2025-05-11
fw_acc_00129,set_first_goal,True,2025-05-11
fw_acc_00129,customise_first_category,False,
fw_acc_00130,link_first_account,True,2024-08-12
fw_acc_00130,complete_profile_setup,True,2024-08-13
fw_acc_00130,view_first_spending_summary,True,2024-08-15
fw_acc_00130,link_second_account,True,2024-08-18
fw_acc_00130,set_first_goal,False,
fw_acc_00130,customise_first_category,False,
fw_acc_00131,link_first_account,True,2024-11-12
fw_acc_00131,complete_profile_setup,True,2024-11-12
fw_acc_00131,view_first_spending_summary,True,2024-11-12
fw_acc_00131,link_second_account,False,
fw_acc_00131,set_first_goal,True,2024-11-17
fw_acc_00131,customise_first_category,False,
fw_acc_00132,link_first_account,True,2024-07-22
fw_acc_00132,complete_profile_setup,True,2024-07-23
fw_acc_00132,view_first_spending_summary,True,2024-07-25
fw_acc_00132,link_second_account,False,
fw_acc_00132,set_first_goal,False,
fw_acc_00132,customise_first_category,False,
fw_acc_00133,link_first_account,True,2025-09-24
fw_acc_00133,complete_profile_setup,True,2025-09-25
fw_acc_00133,view_first_spending_summary,False,
fw_acc_00133,link_second_account,False,
fw_acc_00133,set_first_goal,False,
fw_acc_00133,customise_first_category,False,
fw_acc_00134,link_first_account,True,2025-06-18
fw_acc_00134,complete_profile_setup,True,2025-06-20
fw_acc_00134,view_first_spending_summary,True,2025-06-24
fw_acc_00134,link_second_account,True,2025-06-28
fw_acc_00134,set_first_goal,False,
fw_acc_00134,customise_first_category,False,
fw_acc_00135,link_first_account,True,2024-11-18
fw_acc_00135,complete_profile_setup,True,2024-11-18
fw_acc_00135,view_first_spending_summary,False,
fw_acc_00135,link_second_account,False,
fw_acc_00135,set_first_goal,False,
fw_acc_00135,customise_first_category,False,
fw_acc_00136,link_first_account,True,2024-04-12
fw_acc_00136,complete_profile_setup,True,2024-04-12
fw_acc_00136,view_first_spending_summary,True,2024-04-12
fw_acc_00136,link_second_account,True,2024-04-16
fw_acc_00136,set_first_goal,False,
fw_acc_00136,customise_first_category,False,
fw_acc_00137,link_first_account,True,2024-11-23
fw_acc_00137,complete_profile_setup,True,2024-11-28
fw_acc_00137,view_first_spending_summary,True,2024-12-03
fw_acc_00137,link_second_account,False,
fw_acc_00137,set_first_goal,True,2024-12-07
fw_acc_00137,customise_first_category,False,
fw_acc_00138,link_first_account,True,2025-01-21
fw_acc_00138,complete_profile_setup,True,2025-01-24
fw_acc_00138,view_first_spending_summary,False,
fw_acc_00138,link_second_account,False,
fw_acc_00138,set_first_goal,False,
fw_acc_00138,customise_first_category,False,
fw_acc_00139,link_first_account,False,
fw_acc_00139,complete_profile_setup,True,2024-04-21
fw_acc_00139,view_first_spending_summary,True,2024-04-21
fw_acc_00139,link_second_account,False,
fw_acc_00139,set_first_goal,False,
fw_acc_00139,customise_first_category,False,
fw_acc_00140,link_first_account,True,2025-11-10
fw_acc_00140,complete_profile_setup,True,2025-11-15
fw_acc_00140,view_first_spending_summary,True,2025-11-19
fw_acc_00140,link_second_account,True,2025-11-22
fw_acc_00140,set_first_goal,False,
fw_acc_00140,customise_first_category,False,
fw_acc_00141,link_first_account,True,2025-11-23
fw_acc_00141,complete_profile_setup,True,2025-11-25
fw_acc_00141,view_first_spending_summary,True,2025-11-27
fw_acc_00141,link_second_account,False,
fw_acc_00141,set_first_goal,True,2025-11-28
fw_acc_00141,customise_first_category,False,
fw_acc_00142,link_first_account,True,2024-04-01
fw_acc_00142,complete_profile_setup,True,2024-04-05
fw_acc_00142,view_first_spending_summary,True,2024-04-09
fw_acc_00142,link_second_account,True,2024-04-10
fw_acc_00142,set_first_goal,False,
fw_acc_00142,customise_first_category,False,
fw_acc_00143,link_first_account,False,
fw_acc_00143,complete_profile_setup,True,2025-04-07
fw_acc_00143,view_first_spending_summary,True,2025-04-10
fw_acc_00143,link_second_account,True,2025-04-13
fw_acc_00143,set_first_goal,False,
fw_acc_00143,customise_first_category,False,
fw_acc_00144,link_first_account,True,2025-10-23
fw_acc_00144,complete_profile_setup,True,2025-10-25
fw_acc_00144,view_first_spending_summary,False,
fw_acc_00144,link_second_account,False,
fw_acc_00144,set_first_goal,False,
fw_acc_00144,customise_first_category,False,
fw_acc_00145,link_first_account,True,2024-04-28
fw_acc_00145,complete_profile_setup,True,2024-04-29
fw_acc_00145,view_first_spending_summary,True,2024-05-04
fw_acc_00145,link_second_account,False,
fw_acc_00145,set_first_goal,False,
fw_acc_00145,customise_first_category,False,
fw_acc_00146,link_first_account,True,2025-04-05
fw_acc_00146,complete_profile_setup,False,
fw_acc_00146,view_first_spending_summary,False,
fw_acc_00146,link_second_account,True,2025-04-09
fw_acc_00146,set_first_goal,False,
fw_acc_00146,customise_first_category,False,
fw_acc_00147,link_first_account,True,2024-05-08
fw_acc_00147,complete_profile_setup,True,2024-05-10
fw_acc_00147,view_first_spending_summary,False,
fw_acc_00147,link_second_account,False,
fw_acc_00147,set_first_goal,False,
fw_acc_00147,customise_first_category,False,
fw_acc_00148,link_first_account,True,2025-03-20
fw_acc_00148,complete_profile_setup,True,2025-03-25
fw_acc_00148,view_first_spending_summary,True,2025-03-30
fw_acc_00148,link_second_account,False,
fw_acc_00148,set_first_goal,False,
fw_acc_00148,customise_first_category,False,
fw_acc_00149,link_first_account,False,
fw_acc_00149,complete_profile_setup,True,2025-05-15
fw_acc_00149,view_first_spending_summary,True,2025-05-19
fw_acc_00149,link_second_account,True,2025-05-22
fw_acc_00149,set_first_goal,False,
fw_acc_00149,customise_first_category,False,
fw_acc_00150,link_first_account,True,2025-10-29
fw_acc_00150,complete_profile_setup,True,2025-10-31
fw_acc_00150,view_first_spending_summary,True,2025-11-05
fw_acc_00150,link_second_account,True,2025-11-06
fw_acc_00150,set_first_goal,False,
fw_acc_00150,customise_first_category,False,
fw_acc_00151,link_first_account,True,2025-07-22
fw_acc_00151,complete_profile_setup,True,2025-07-25
fw_acc_00151,view_first_spending_summary,True,2025-07-26
fw_acc_00151,link_second_account,True,2025-07-31
fw_acc_00151,set_first_goal,False,
fw_acc_00151,customise_first_category,False,
fw_acc_00152,link_first_account,True,2025-10-06
fw_acc_00152,complete_profile_setup,True,2025-10-06
fw_acc_00152,view_first_spending_summary,False,
fw_acc_00152,link_second_account,False,
fw_acc_00152,set_first_goal,False,
fw_acc_00152,customise_first_category,False,
fw_acc_00153,link_first_account,True,2026-01-07
fw_acc_00153,complete_profile_setup,True,2026-01-07
fw_acc_00153,view_first_spending_summary,False,
fw_acc_00153,link_second_account,False,
fw_acc_00153,set_first_goal,False,
fw_acc_00153,customise_first_category,False,
fw_acc_00154,link_first_account,True,2024-05-04
fw_acc_00154,complete_profile_setup,True,2024-05-08
fw_acc_00154,view_first_spending_summary,False,
fw_acc_00154,link_second_account,False,
fw_acc_00154,set_first_goal,False,
fw_acc_00154,customise_first_category,False,
fw_acc_00155,link_first_account,True,2025-02-13
fw_acc_00155,complete_profile_setup,True,2025-02-15
fw_acc_00155,view_first_spending_summary,True,2025-02-19
fw_acc_00155,link_second_account,False,
fw_acc_00155,set_first_goal,True,2025-02-21
fw_acc_00155,customise_first_category,False,
fw_acc_00156,link_first_account,True,2025-09-01
fw_acc_00156,complete_profile_setup,True,2025-09-01
fw_acc_00156,view_first_spending_summary,False,
fw_acc_00156,link_second_account,False,
fw_acc_00156,set_first_goal,False,
fw_acc_00156,customise_first_category,True,2025-09-04
fw_acc_00157,link_first_account,True,2025-09-20
fw_acc_00157,complete_profile_setup,True,2025-09-21
fw_acc_00157,view_first_spending_summary,False,
fw_acc_00157,link_second_account,True,2025-09-23
fw_acc_00157,set_first_goal,True,2025-09-23
fw_acc_00157,customise_first_category,False,
fw_acc_00158,link_first_account,True,2024-05-16
fw_acc_00158,complete_profile_setup,True,2024-05-18
fw_acc_00158,view_first_spending_summary,False,
