account_id,month,active_days,sessions,goals_active,transactions_categorised,transactions_uncategorised,notifications_sent,notifications_opened,support_tickets,support_ticket_category
fw_acc_00049,2025-05-01,1,3,0,18,7,4,1,0,none
fw_acc_00049,2025-06-01,7,4,0,39,15,5,1,0,none
fw_acc_00049,2025-07-01,2,1,0,37,14,1,0,1,categorisation
fw_acc_00049,2025-08-01,1,1,0,33,15,1,0,0,none
fw_acc_00049,2025-09-01,0,0,0,35,12,0,0,0,none
fw_acc_00049,2025-10-01,0,0,0,38,8,0,0,0,none
fw_acc_00049,2025-11-01,0,0,0,20,4,0,0,0,none
fw_acc_00049,2025-12-01,0,0,0,53,16,0,0,0,none
fw_acc_00049,2025-12-01,0,0,0,42,20,0,0,0,none
fw_acc_00049,2026-01-01,0,0,0,59,23,0,0,0,none
fw_acc_00050,2025-03-01,8,4,0,41,18,5,1,0,none
fw_acc_00050,2025-04-01,1,1,0,23,10,1,0,0,none
fw_acc_00050,2025-05-01,1,1,0,36,9,1,0,0,none
fw_acc_00050,2025-06-01,2,1,0,54,13,1,0,0,none
fw_acc_00050,2025-07-01,0,0,0,22,6,0,0,0,none
fw_acc_00050,2025-08-01,0,0,0,56,26,0,0,0,none
fw_acc_00050,2025-09-01,0,0,0,27,6,0,0,0,none
fw_acc_00050,2025-10-01,0,0,0,37,16,0,0,0,none
fw_acc_00050,2025-11-01,0,0,0,22,5,0,0,0,none
fw_acc_00050,2025-12-01,0,0,0,20,8,0,0,1,billing
fw_acc_00050,2025-12-01,0,0,0,30,7,0,0,0,none
fw_acc_00050,2026-01-01,0,0,0,32,14,0,0,0,none
fw_acc_00051,2025-05-01,8,7,0,39,4,9,3,0,none
fw_acc_00051,2025-06-01,9,6,0,53,2,8,3,0,none
fw_acc_00051,2025-07-01,7,5,0,49,4,7,2,0,none
fw_acc_00051,2025-08-01,5,3,0,18,0,4,1,0,none
fw_acc_00051,2025-09-01,3,2,0,61,4,2,0,0,none
fw_acc_00051,2025-10-01,5,3,0,36,3,4,1,0,none
fw_acc_00051,2025-11-01,7,3,0,76,3,4,1,0,none
fw_acc_00051,2025-12-01,6,4,0,37,2,5,1,0,none
fw_acc_00051,2025-12-01,6,3,0,42,2,4,0,0,none
fw_acc_00051,2026-01-01,4,3,0,47,1,4,0,0,none
fw_acc_00052,2025-09-01,5,3,0,34,10,4,1,0,none
fw_acc_00052,2025-10-01,2,2,0,26,8,2,0,0,none
fw_acc_00052,2025-11-01,0,0,0,26,9,0,0,0,none
fw_acc_00052,2025-12-01,0,0,0,40,13,0,0,0,none
fw_acc_00052,2025-12-01,0,0,0,33,13,0,0,0,none
fw_acc_00052,2026-01-01,0,0,0,37,14,0,0,0,none
fw_acc_00053,2025-08-01,7,4,0,28,3,5,2,0,none
fw_acc_00053,2025-09-01,13,5,0,32,4,7,2,0,none
fw_acc_00053,2025-10-01,10,5,0,62,4,7,2,0,none
fw_acc_00053,2025-11-01,18,7,0,34,4,9,3,0,none
fw_acc_00053,2025-12-01,10,5,0,50,2,7,2,0,none
fw_acc_00053,2025-12-01,9,5,0,25,2,7,1,0,none
fw_acc_00053,2026-01-01,3,2,0,54,6,2,0,1,account_sync
fw_acc_00054,2025-08-01,4,3,0,31,8,4,1,0,none
fw_acc_00054,2025-09-01,4,2,0,18,8,2,0,0,none
fw_acc_00054,2025-10-01,0,0,0,45,14,0,0,0,none
fw_acc_00054,2025-11-01,0,0,0,36,11,0,0,0,none
fw_acc_00054,2025-12-01,0,0,0,23,5,0,0,0,none
fw_acc_00054,2025-12-01,0,0,0,12,4,0,0,0,none
fw_acc_00054,2026-01-01,0,0,0,23,5,0,0,0,none
fw_acc_00055,2025-11-01,8,4,0,27,11,5,1,0,none
fw_acc_00055,2025-12-01,1,1,0,42,10,1,0,0,none
fw_acc_00055,2025-12-01,0,0,0,54,20,0,0,0,none
fw_acc_00055,2026-01-01,0,0,0,23,8,0,0,0,none
fw_acc_00056,2025-11-01,2,1,0,24,7,1,0,0,none
fw_acc_00056,2025-12-01,5,3,0,52,25,4,1,0,none
fw_acc_00056,2025-12-01,2,1,0,53,20,1,0,0,none
fw_acc_00056,2026-01-01,2,1,0,26,10,1,0,0,none
fw_acc_00057,2025-03-01,2,3,0,33,9,4,1,0,none
fw_acc_00057,2025-04-01,8,4,0,27,9,5,1,0,none
fw_acc_00057,2025-05-01,1,1,0,37,10,1,0,0,none
fw_acc_00057,2025-06-01,1,1,0,23,11,1,0,0,none
fw_acc_00057,2025-07-01,0,0,0,33,14,0,0,0,none
fw_acc_00057,2025-08-01,0,0,0,43,9,0,0,0,none
fw_acc_00057,2025-09-01,0,0,0,32,10,0,0,1,categorisation
fw_acc_00057,2025-10-01,0,0,0,27,7,0,0,0,none
fw_acc_00057,2025-11-01,0,0,0,18,7,0,0,0,none
fw_acc_00057,2025-12-01,0,0,0,38,11,0,0,0,none
fw_acc_00057,2025-12-01,0,0,0,42,15,0,0,0,none
fw_acc_00057,2026-01-01,0,0,0,49,15,0,0,0,none
fw_acc_00058,2025-03-01,12,5,0,11,5,7,2,0,none
fw_acc_00058,2025-04-01,4,3,0,29,10,4,1,0,none
fw_acc_00058,2025-05-01,2,3,0,21,9,4,1,0,none
fw_acc_00058,2025-06-01,0,1,0,18,4,1,0,0,none
fw_acc_00058,2025-07-01,0,0,0,31,7,0,0,0,none
fw_acc_00058,2025-08-01,0,0,0,28,13,0,0,0,none
fw_acc_00058,2025-09-01,0,0,0,46,11,0,0,0,none
fw_acc_00058,2025-10-01,0,0,0,48,12,0,0,0,none
fw_acc_00058,2025-11-01,0,0,0,34,12,0,0,0,none
fw_acc_00058,2025-12-01,0,0,0,15,4,0,0,0,none
fw_acc_00058,2025-12-01,0,0,0,41,15,0,0,0,none
fw_acc_00058,2026-01-01,0,0,0,26,7,0,0,0,none
fw_acc_00059,2025-03-01,18,10,2,43,4,14,5,0,none
fw_acc_00059,2025-04-01,14,7,2,39,2,9,3,0,none
fw_acc_00059,2025-05-01,16,6,2,49,6,8,2,0,none
fw_acc_00059,2025-06-01,17,8,2,37,5,11,3,0,none
fw_acc_00059,2025-07-01,14,6,2,49,6,8,2,0,none
fw_acc_00059,2025-08-01,17,9,2,34,1,12,3,0,none
fw_acc_00059,2025-09-01,6,4,2,46,4,5,1,0,none
fw_acc_00059,2025-10-01,10,5,2,71,4,7,1,0,none
fw_acc_00059,2025-11-01,9,4,2,59,6,5,1,0,none
fw_acc_00059,2025-12-01,3,5,2,52,2,7,1,0,none
fw_acc_00059,2025-12-01,9,4,2,24,1,5,0,0,none
fw_acc_00059,2026-01-01,2,1,2,46,3,1,0,0,none
fw_acc_00060,2025-10-01,7,4,0,33,14,5,1,0,none
fw_acc_00060,2025-11-01,7,4,0,38,10,5,1,0,none
fw_acc_00060,2025-12-01,0,0,0,19,9,0,0,0,none
fw_acc_00060,2025-12-01,0,0,0,14,6,0,0,1,account_sync
fw_acc_00060,2026-01-01,0,0,0,33,15,0,0,1,feature_request
fw_acc_00061,2025-03-01,3,2,0,10,2,2,0,0,none
fw_acc_00061,2025-04-01,2,1,0,51,20,1,0,0,none
fw_acc_00061,2025-05-01,5,3,0,45,10,4,1,0,none
fw_acc_00061,2025-06-01,0,0,0,38,11,0,0,0,none
fw_acc_00061,2025-07-01,0,0,0,30,7,0,0,0,none
fw_acc_00061,2025-08-01,0,0,0,39,9,0,0,0,none
fw_acc_00061,2025-09-01,0,0,0,19,7,0,0,0,none
fw_acc_00061,2025-10-01,0,0,0,31,13,0,0,0,none
fw_acc_00061,2025-11-01,0,0,0,35,11,0,0,0,none
fw_acc_00061,2025-12-01,0,0,0,40,9,0,0,0,none
fw_acc_00061,2025-12-01,0,0,0,32,12,0,0,0,none
fw_acc_00061,2026-01-01,0,0,0,30,14,0,0,0,none
fw_acc_00062,2025-03-01,16,6,0,51,7,8,3,0,none
fw_acc_00062,2025-04-01,5,5,0,59,4,7,2,0,none
fw_acc_00062,2025-05-01,6,4,0,35,2,5,1,0,none
fw_acc_00062,2025-06-01,4,5,0,48,2,7,2,0,none
fw_acc_00062,2025-07-01,13,5,0,34,2,7,2,0,none
fw_acc_00062,2025-08-01,9,5,0,48,2,7,1,0,none
fw_acc_00062,2025-09-01,4,3,0,23,1,4,1,0,none
fw_acc_00062,2025-10-01,2,1,0,63,2,1,0,0,none
fw_acc_00062,2025-11-01,4,2,0,78,5,2,0,0,none
fw_acc_00062,2025-12-01,5,3,0,24,2,4,0,0,none
fw_acc_00062,2025-12-01,3,2,0,53,2,2,0,0,none
fw_acc_00062,2026-01-01,4,3,0,30,2,4,0,0,none
fw_acc_00063,2025-08-01,10,5,0,28,10,7,2,0,none
fw_acc_00063,2025-09-01,1,1,0,22,5,1,0,0,none
fw_acc_00063,2025-10-01,0,0,0,29,8,0,0,0,none
fw_acc_00063,2025-11-01,0,0,0,36,11,0,0,0,none
fw_acc_00063,2025-12-01,0,0,0,46,14,0,0,0,none
fw_acc_00063,2025-12-01,0,0,0,23,10,0,0,0,none
fw_acc_00063,2026-01-01,0,0,0,34,16,0,0,0,none
fw_acc_00064,2025-11-01,6,4,0,37,15,5,1,0,none
fw_acc_00064,2025-12-01,4,3,0,41,13,4,1,0,none
fw_acc_00064,2025-12-01,4,2,0,40,16,2,0,0,none
fw_acc_00064,2026-01-01,0,0,0,37,11,0,0,0,none
fw_acc_00065,2025-03-01,5,3,0,36,2,4,1,0,none
fw_acc_00065,2025-04-01,8,6,0,23,1,8,3,0,none
fw_acc_00065,2025-05-01,0,0,0,37,5,0,0,0,none
fw_acc_00065,2025-06-01,2,1,0,35,4,1,0,0,none
fw_acc_00065,2025-07-01,0,0,0,25,3,0,0,0,none
fw_acc_00065,2025-08-01,0,0,0,29,2,0,0,0,none
fw_acc_00065,2025-09-01,0,0,0,42,3,0,0,0,none
fw_acc_00065,2025-10-01,0,0,0,46,3,0,0,0,none
fw_acc_00065,2025-11-01,0,0,0,41,6,0,0,0,none
fw_acc_00065,2025-12-01,0,0,0,42,3,0,0,0,none
fw_acc_00065,2025-12-01,0,0,0,61,4,0,0,0,none
fw_acc_00065,2026-01-01,0,0,0,19,0,0,0,0,none
fw_acc_00066,2025-03-01,17,8,0,48,5,11,4,0,none
fw_acc_00066,2025-04-01,18,9,0,47,2,12,4,0,none
fw_acc_00066,2025-05-01,14,7,0,27,3,9,3,0,none
fw_acc_00066,2025-06-01,7,4,0,9,1,5,1,0,none
fw_acc_00066,2025-07-01,7,7,0,65,5,9,2,0,none
fw_acc_00066,2025-08-01,7,6,0,49,7,8,2,0,none
fw_acc_00066,2025-09-01,6,4,0,55,2,5,1,0,none
fw_acc_00066,2025-10-01,14,5,0,51,4,7,1,1,billing
fw_acc_00066,2025-11-01,5,3,0,71,9,4,0,0,none
fw_acc_00066,2025-12-01,6,3,0,52,7,4,0,1,billing
fw_acc_00066,2025-12-01,4,2,0,43,2,2,0,0,none
fw_acc_00066,2026-01-01,7,3,0,35,2,4,0,0,none
fw_acc_00067,2025-03-01,14,9,3,47,2,12,4,0,none
fw_acc_00067,2025-04-01,4,3,3,36,5,4,1,0,none
fw_acc_00067,2025-05-01,2,2,3,47,6,2,0,0,none
fw_acc_00067,2025-06-01,1,2,3,40,4,2,0,0,none
fw_acc_00067,2025-07-01,2,1,3,22,2,1,0,0,none
fw_acc_00067,2025-08-01,2,1,3,17,2,1,0,0,none
fw_acc_00067,2025-09-01,1,1,3,31,3,1,0,0,none
fw_acc_00067,2025-10-01,2,1,3,66,4,1,0,0,none
fw_acc_00067,2025-11-01,1,1,3,46,2,1,0,0,none
fw_acc_00067,2025-12-01,0,1,3,39,3,1,0,0,none
fw_acc_00067,2025-12-01,0,0,3,54,6,0,0,0,none
fw_acc_00067,2026-01-01,0,0,3,38,5,0,0,0,none
fw_acc_00068,2025-03-01,4,2,0,20,6,2,0,0,none
fw_acc_00068,2025-04-01,8,3,0,34,12,4,1,0,none
fw_acc_00068,2025-05-01,1,1,0,36,11,1,0,0,none
fw_acc_00068,2025-06-01,0,0,0,40,13,0,0,0,none
fw_acc_00068,2025-07-01,0,0,0,43,15,0,0,0,none
fw_acc_00068,2025-08-01,0,0,0,27,10,0,0,0,none
fw_acc_00068,2025-09-01,0,0,0,23,10,0,0,0,none
fw_acc_00068,2025-10-01,0,0,0,35,16,0,0,0,none
fw_acc_00068,2025-11-01,0,0,0,37,13,0,0,0,none
fw_acc_00068,2025-12-01,0,0,0,41,15,0,0,0,none
fw_acc_00068,2025-12-01,0,0,0,27,6,0,0,0,none
fw_acc_00068,2026-01-01,0,0,0,35,11,0,0,0,none
fw_acc_00069,2025-11-01,4,2,0,38,12,2,0,0,none
fw_acc_00069,2025-12-01,3,3,0,34,12,4,1,0,none
fw_acc_00069,2025-12-01,0,0,0,32,12,0,0,0,none
fw_acc_00069,2026-01-01,0,0,0,36,12,0,0,0,none
fw_acc_00070,2025-03-01,3,4,0,45,12,5,1,0,none
fw_acc_00070,2025-04-01,6,3,0,31,9,4,1,0,none
fw_acc_00070,2025-05-01,3,2,0,19,6,2,0,0,none
fw_acc_00070,2025-06-01,1,1,0,55,14,1,0,0,none
fw_acc_00070,2025-07-01,0,0,0,28,12,0,0,0,none
fw_acc_00070,2025-08-01,0,0,0,39,13,0,0,0,none
fw_acc_00070,2025-09-01,0,0,0,57,14,0,0,0,none
fw_acc_00070,2025-10-01,0,0,0,44,19,0,0,1,feature_request
fw_acc_00070,2025-11-01,0,0,0,32,10,0,0,0,none
fw_acc_00070,2025-12-01,0,0,0,31,11,0,0,0,none
fw_acc_00070,2025-12-01,0,0,0,37,18,0,0,0,none
fw_acc_00070,2026-01-01,0,0,0,53,22,0,0,0,none
fw_acc_00071,2025-03-01,8,4,0,24,10,5,1,0,none
fw_acc_00071,2025-04-01,1,1,0,21,7,1,0,0,none
fw_acc_00071,2025-05-01,0,0,0,28,9,0,0,0,none
fw_acc_00071,2025-06-01,0,0,0,45,15,0,0,0,none
fw_acc_00071,2025-07-01,0,0,0,21,7,0,0,0,none
fw_acc_00071,2025-08-01,0,0,0,34,11,0,0,0,none
fw_acc_00071,2025-09-01,0,0,0,48,15,0,0,0,none
fw_acc_00071,2025-10-01,0,0,0,35,17,0,0,0,none
fw_acc_00071,2025-11-01,0,0,0,31,10,0,0,0,none
fw_acc_00071,2025-12-01,0,0,0,27,12,0,0,0,none
fw_acc_00071,2025-12-01,0,0,0,37,16,0,0,0,none
fw_acc_00071,2026-01-01,0,0,0,25,8,0,0,0,none
fw_acc_00072,2025-03-01,16,7,3,57,3,9,3,0,none
fw_acc_00072,2025-04-01,24,14,3,49,5,19,7,0,none
fw_acc_00072,2025-05-01,13,7,3,25,2,9,3,0,none
fw_acc_00072,2025-06-01,12,7,3,29,3,9,3,0,none
fw_acc_00072,2025-07-01,12,6,3,46,3,8,2,1,feature_request
fw_acc_00072,2025-08-01,9,4,3,38,4,5,1,0,none
fw_acc_00072,2025-09-01,18,7,3,44,5,9,2,0,none
fw_acc_00072,2025-10-01,4,4,3,13,1,5,1,0,none
fw_acc_00072,2025-11-01,5,4,3,57,6,5,1,0,none
fw_acc_00072,2025-12-01,7,3,3,60,6,4,0,0,none
fw_acc_00072,2025-12-01,7,3,3,32,3,4,0,0,none
fw_acc_00072,2026-01-01,6,4,3,34,4,5,0,0,none
fw_acc_00073,2025-03-01,4,3,0,8,2,4,1,0,none
fw_acc_00073,2025-04-01,8,4,0,37,10,5,1,1,feature_request
fw_acc_00073,2025-05-01,4,2,0,45,13,2,0,0,none
fw_acc_00073,2025-06-01,1,1,0,18,5,1,0,0,none
fw_acc_00073,2025-07-01,0,0,0,35,8,0,0,0,none
fw_acc_00073,2025-08-01,0,0,0,38,10,0,0,0,none
fw_acc_00073,2025-09-01,0,0,0,30,7,0,0,0,none
fw_acc_00073,2025-10-01,0,0,0,37,9,0,0,0,none
fw_acc_00073,2025-11-01,0,0,0,40,10,0,0,0,none
fw_acc_00073,2025-12-01,0,0,0,19,5,0,0,1,account_sync
fw_acc_00073,2025-12-01,0,0,0,34,15,0,0,0,none
fw_acc_00073,2026-01-01,0,0,0,31,14,0,0,0,none
fw_acc_00074,2025-03-01,6,3,0,40,11,4,1,0,none
fw_acc_00074,2025-04-01,5,4,0,11,4,5,1,0,none
fw_acc_00074,2025-05-01,2,2,0,49,11,2,0,0,none
fw_acc_00074,2025-06-01,1,1,0,32,14,1,0,0,none
fw_acc_00074,2025-07-01,0,0,0,27,11,0,0,0,none
fw_acc_00074,2025-08-01,0,0,0,40,10,0,0,0,none
fw_acc_00074,2025-09-01,0,0,0,46,15,0,0,0,none
fw_acc_00074,2025-10-01,0,0,0,46,16,0,0,0,none
fw_acc_00074,2025-11-01,0,0,0,20,6,0,0,0,none
fw_acc_00074,2025-12-01,0,0,0,29,13,0,0,0,none
fw_acc_00074,2025-12-01,0,0,0,23,7,0,0,0,none
fw_acc_00074,2026-01-01,0,0,0,43,12,0,0,0,none
fw_acc_00075,2025-12-01,10,7,0,41,4,9,3,0,none
fw_acc_00075,2025-12-01,1,1,0,33,3,1,0,0,none
fw_acc_00075,2026-01-01,7,8,0,31,2,11,3,0,none
fw_acc_00076,2025-08-01,26,10,0,32,4,14,5,0,none
fw_acc_00076,2025-09-01,18,8,0,21,2,11,4,0,none
fw_acc_00076,2025-10-01,9,4,0,19,2,5,1,0,none
fw_acc_00076,2025-11-01,3,2,0,56,2,2,0,1,categorisation
fw_acc_00076,2025-12-01,6,4,0,33,5,5,1,0,none
fw_acc_00076,2025-12-01,6,6,0,43,4,8,2,0,none
fw_acc_00076,2026-01-01,4,3,0,39,3,4,1,0,none
fw_acc_00077,2025-12-01,7,6,0,44,5,8,3,0,none
fw_acc_00077,2025-12-01,18,9,0,46,3,12,4,0,none
fw_acc_00077,2026-01-01,5,3,0,36,3,4,1,0,none
fw_acc_00078,2026-01-01,28,15,1,43,5,21,8,0,none
fw_acc_00079,2025-03-01,6,5,0,46,15,7,2,0,none
fw_acc_00079,2025-04-01,1,1,0,35,16,1,0,0,none
fw_acc_00079,2025-05-01,1,1,0,32,14,1,0,0,none
fw_acc_00079,2025-06-01,1,1,0,31,13,1,0,0,none
fw_acc_00079,2025-07-01,0,0,0,29,11,0,0,1,billing
fw_acc_00079,2025-08-01,0,0,0,38,14,0,0,1,other
fw_acc_00079,2025-09-01,0,0,0,41,16,0,0,0,none
fw_acc_00079,2025-10-01,0,0,0,50,11,0,0,1,account_sync
fw_acc_00079,2025-11-01,0,0,0,48,11,0,0,0,none
fw_acc_00079,2025-12-01,0,0,0,26,10,0,0,0,none
fw_acc_00079,2025-12-01,0,0,0,27,9,0,0,0,none
fw_acc_00079,2026-01-01,0,0,0,52,12,0,0,0,none
fw_acc_00080,2025-08-01,5,3,0,33,2,4,1,0,none
fw_acc_00080,2025-09-01,8,5,0,22,2,7,2,0,none
fw_acc_00080,2025-10-01,17,10,0,28,4,14,5,0,none
fw_acc_00080,2025-11-01,11,6,0,58,8,8,2,0,none
fw_acc_00080,2025-12-01,12,5,0,44,6,7,2,0,none
fw_acc_00080,2025-12-01,10,6,0,53,6,8,2,0,none
fw_acc_00080,2026-01-01,11,5,0,43,3,7,1,0,none
fw_acc_00081,2025-03-01,6,5,0,28,12,7,2,0,none
fw_acc_00081,2025-04-01,9,5,0,30,9,7,1,0,none
fw_acc_00081,2025-05-01,5,2,0,41,13,2,0,1,categorisation
fw_acc_00081,2025-06-01,1,1,0,52,13,1,0,0,none
fw_acc_00081,2025-07-01,0,0,0,11,3,0,0,0,none
fw_acc_00081,2025-08-01,0,0,0,49,17,0,0,0,none
fw_acc_00081,2025-09-01,0,0,0,36,8,0,0,0,none
fw_acc_00081,2025-10-01,0,0,0,28,10,0,0,0,none
fw_acc_00081,2025-11-01,0,0,0,37,13,0,0,0,none
fw_acc_00081,2025-12-01,0,0,0,22,5,0,0,0,none
fw_acc_00081,2025-12-01,0,0,0,48,22,0,0,0,none
fw_acc_00081,2026-01-01,0,0,0,40,14,0,0,0,none
fw_acc_00082,2025-09-01,12,7,0,60,5,9,3,0,none
fw_acc_00082,2025-10-01,12,4,0,55,7,5,1,0,none
fw_acc_00082,2025-11-01,6,8,0,36,1,11,3,0,none
fw_acc_00082,2025-12-01,2,1,0,73,10,1,0,0,none
fw_acc_00082,2025-12-01,13,5,0,38,4,7,2,0,none
fw_acc_00082,2026-01-01,6,6,0,42,3,8,2,0,none
fw_acc_00083,2025-03-01,10,8,1,42,2,11,4,0,none
fw_acc_00083,2025-04-01,8,5,1,42,2,7,2,0,none
fw_acc_00083,2025-05-01,0,0,1,54,5,0,0,0,none
fw_acc_00083,2025-06-01,23,10,1,27,1,14,4,0,none
fw_acc_00083,2025-07-01,8,4,1,62,9,5,1,0,none
fw_acc_00083,2025-08-01,12,6,1,50,2,8,2,0,none
fw_acc_00083,2025-09-01,11,6,1,63,3,8,2,0,none
fw_acc_00083,2025-10-01,10,7,1,39,3,9,2,1,feature_request
fw_acc_00083,2025-11-01,6,3,1,42,5,4,0,0,none
fw_acc_00083,2025-12-01,6,4,1,34,2,5,0,0,none
fw_acc_00083,2025-12-01,6,3,1,25,1,4,0,0,none
fw_acc_00083,2026-01-01,3,2,1,35,4,2,0,0,none
fw_acc_00084,2025-03-01,8,7,1,44,5,9,3,0,none
fw_acc_00084,2025-04-01,3,8,1,55,3,11,4,0,none
fw_acc_00084,2025-05-01,12,5,1,50,3,7,2,0,none
fw_acc_00084,2025-06-01,13,6,1,58,3,8,2,0,none
fw_acc_00084,2025-07-01,10,4,1,60,2,5,1,0,none
fw_acc_00084,2025-08-01,9,4,1,38,3,5,1,0,none
fw_acc_00084,2025-09-01,5,4,1,55,3,5,1,0,none
fw_acc_00084,2025-10-01,10,5,1,22,1,7,1,0,none
fw_acc_00084,2025-11-01,5,3,1,45,4,4,0,0,none
fw_acc_00084,2025-12-01,8,5,1,55,6,7,1,0,none
fw_acc_00084,2025-12-01,6,3,1,48,3,4,0,0,none
fw_acc_00084,2026-01-01,5,3,1,23,1,4,0,0,none
fw_acc_00085,2025-05-01,24,10,1,46,2,14,5,0,none
fw_acc_00085,2025-06-01,8,5,1,55,7,7,2,0,none
fw_acc_00085,2025-07-01,1,1,1,44,1,1,0,0,none
fw_acc_00085,2025-08-01,2,1,1,43,5,1,0,0,none
fw_acc_00085,2025-09-01,0,0,1,44,6,0,0,0,none
fw_acc_00085,2025-10-01,1,1,1,43,1,1,0,0,none
fw_acc_00085,2025-11-01,2,1,1,21,1,1,0,0,none
fw_acc_00085,2025-12-01,1,1,1,56,2,1,0,0,none
fw_acc_00085,2025-12-01,2,1,1,57,7,1,0,0,none
fw_acc_00085,2026-01-01,0,0,1,40,2,0,0,0,none
fw_acc_00086,2025-03-01,4,2,0,23,5,2,0,0,none
fw_acc_00086,2025-04-01,6,3,0,29,7,4,1,0,none
fw_acc_00086,2025-05-01,1,1,0,35,11,1,0,0,none
fw_acc_00086,2025-06-01,1,1,0,35,17,1,0,0,none
fw_acc_00086,2025-07-01,0,0,0,48,11,0,0,1,categorisation
fw_acc_00086,2025-08-01,0,0,0,42,20,0,0,0,none
fw_acc_00086,2025-09-01,0,0,0,21,6,0,0,0,none
fw_acc_00086,2025-10-01,0,0,0,22,7,0,0,0,none
fw_acc_00086,2025-11-01,0,0,0,11,4,0,0,0,none
fw_acc_00086,2025-12-01,0,0,0,46,13,0,0,0,none
fw_acc_00086,2025-12-01,0,0,0,36,12,0,0,0,none
fw_acc_00086,2026-01-01,0,0,0,37,10,0,0,0,none
fw_acc_00087,2025-12-01,9,4,0,46,10,5,1,0,none
fw_acc_00087,2026-01-01,2,2,0,46,22,2,0,0,none
fw_acc_00088,2025-09-01,3,3,0,24,5,4,1,0,none
fw_acc_00088,2025-10-01,4,2,0,21,6,2,0,0,none
fw_acc_00088,2025-11-01,0,0,0,37,10,0,0,0,none
fw_acc_00088,2025-12-01,0,0,0,45,9,0,0,1,categorisation
fw_acc_00088,2025-12-01,0,0,0,19,8,0,0,0,none
fw_acc_00088,2026-01-01,0,0,0,44,11,0,0,1,categorisation
fw_acc_00089,2025-05-01,6,4,0,34,9,5,1,0,none
fw_acc_00089,2025-06-01,4,2,0,34,12,2,0,0,none
fw_acc_00089,2025-07-01,4,2,0,9,1,2,0,0,none
fw_acc_00089,2025-08-01,1,1,0,56,17,1,0,0,none
fw_acc_00089,2025-09-01,0,0,0,20,5,0,0,0,none
fw_acc_00089,2025-10-01,0,0,0,20,8,0,0,0,none
fw_acc_00089,2025-11-01,0,0,0,19,5,0,0,0,none
fw_acc_00089,2025-12-01,0,0,0,55,26,0,0,0,none
fw_acc_00089,2025-12-01,0,0,0,31,8,0,0,0,none
fw_acc_00089,2026-01-01,0,0,0,45,16,0,0,0,none
fw_acc_00090,2025-03-01,0,0,0,42,10,0,0,0,none
fw_acc_00090,2025-04-01,5,3,0,54,16,4,1,0,none
fw_acc_00090,2025-05-01,0,0,0,32,8,0,0,0,none
fw_acc_00090,2025-06-01,0,0,0,24,6,0,0,0,none
fw_acc_00090,2025-07-01,0,0,0,33,10,0,0,0,none
fw_acc_00090,2025-08-01,0,0,0,39,18,0,0,0,none
fw_acc_00090,2025-09-01,0,0,0,46,18,0,0,0,none
fw_acc_00090,2025-10-01,0,0,0,40,9,0,0,0,none
fw_acc_00090,2025-11-01,0,0,0,13,5,0,0,0,none
fw_acc_00090,2025-12-01,0,0,0,48,16,0,0,0,none
fw_acc_00090,2025-12-01,0,0,0,8,2,0,0,0,none
fw_acc_00090,2026-01-01,0,0,0,31,8,0,0,0,none
fw_acc_00091,2025-10-01,17,8,1,47,6,11,4,0,none
fw_acc_00091,2025-11-01,20,9,1,48,7,12,4,1,categorisation
fw_acc_00091,2025-12-01,14,7,1,45,5,9,3,0,none
fw_acc_00091,2025-12-01,8,5,1,20,3,7,2,0,none
fw_acc_00091,2026-01-01,11,5,1,10,0,7,2,1,billing
fw_acc_00092,2025-05-01,6,4,0,49,12,5,1,1,account_sync
fw_acc_00092,2025-06-01,6,3,0,33,12,4,1,0,none
fw_acc_00092,2025-07-01,1,1,0,32,8,1,0,0,none
fw_acc_00092,2025-08-01,0,0,0,42,20,0,0,0,none
fw_acc_00092,2025-09-01,0,0,0,28,10,0,0,0,none
fw_acc_00092,2025-10-01,0,0,0,32,13,0,0,0,none
fw_acc_00092,2025-11-01,0,0,0,51,15,0,0,0,none
fw_acc_00092,2025-12-01,0,0,0,34,8,0,0,0,none
fw_acc_00092,2025-12-01,0,0,0,36,16,0,0,1,billing
fw_acc_00092,2026-01-01,0,0,0,35,11,0,0,0,none
fw_acc_00093,2025-03-01,4,3,0,35,8,4,1,0,none
fw_acc_00093,2025-04-01,1,1,0,29,10,1,0,0,none
fw_acc_00093,2025-05-01,5,2,0,37,9,2,0,0,none
fw_acc_00093,2025-06-01,0,0,0,27,13,0,0,0,none
fw_acc_00093,2025-07-01,0,0,0,25,9,0,0,0,none
fw_acc_00093,2025-08-01,0,0,0,34,17,0,0,0,none
fw_acc_00093,2025-09-01,0,0,0,56,18,0,0,0,none
fw_acc_00093,2025-10-01,0,0,0,49,16,0,0,0,none
fw_acc_00093,2025-11-01,0,0,0,29,6,0,0,0,none
fw_acc_00093,2025-12-01,0,0,0,42,14,0,0,0,none
fw_acc_00093,2025-12-01,0,0,0,33,14,0,0,0,none
fw_acc_00093,2026-01-01,0,0,0,42,17,0,0,0,none
fw_acc_00094,2026-01-01,8,4,0,51,16,5,1,0,none
fw_acc_00095,2025-06-01,16,9,0,28,2,12,4,0,none
fw_acc_00095,2025-07-01,27,9,0,36,2,12,4,0,none
fw_acc_00095,2025-08-01,7,4,0,34,4,5,1,0,none
fw_acc_00095,2025-09-01,14,6,0,27,1,8,2,0,none
fw_acc_00095,2025-10-01,7,4,0,50,5,5,1,0,none
